"authorsTitle.o","correlation.o","fis.o","seFish.o","n.o","pValFish.o","pVal.o","testStatistic.o","correlation.r","fis.r","n.r","seFish.r","pValFish.r","pVal.r","testStatistic.r","seDifference.ro","source","abrev","cohenD.o","seCohenD.o","cohenD.r","seCohenD.r","significant.r","significantSameDirection.r","fisherZDiff","correlationDifference.ro","percentageChangeES.ro","cleanedpVal.r","cleanedpVal.o","seFishAprox.r","seFishAprox.o","cohensD.r","cohensD.o","bf10","bf01","bfplus0","bf0plus","bfRep0","bf0Rep","statisticallyEquiv.ro","normalisedpVal.r","minDetectableZ","probRealEffect","trueRepEffect","probH1Original","probH1decrease","probH0True","mostLikelyClass"
"Pfefferbaum, B., & Woods, P. B. (1994). Self-report study of impulsive and delinquent behavior in college students. Journal of Adolescent Health, 15, 295-302.",0.35,0.365443754271396,0.0584206237836986,296,NA,"5.89811681025008e-10","Correlation",0.108023664299925,0.108446811003347,1488,0.0259499648053841,NA,"2.97081297660833e-05",NA,0.0639247210136824,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,-0.256996943268049,-0.241976335700075,-0.703246232188144,2.97081297658613e-05,5.89811458980403e-10,0.0259499648053841,0.0584206237836986,0.22,0.75,196.853442904247,0.00507992131225471,393.7009652019,0.00253999885290394,0.899253745844309,1.11203317708852,FALSE,0.00545054345561193,0.0960933749193841,0.8379075,0.111346005763693,0.2398,0.6691,0.0911,"H1 attenuated"
"Mann, J. J., Waternaux, C., Haas, G. L., & Malone, K. M. (1999). Toward a clinical model of suicidal behavior in psychiatric patients. American Journal of Psychiatry, 156, 181-189.",0.28,0.287682072451781,0.0707106781186548,203,NA,"5.21048396169957e-05","t-test (independent)",0.163994885559954,0.165489251807827,1509,0.0257684036015037,NA,"1.46788680719284e-10",NA,0.075259621472407,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,-0.122192820643954,-0.116005114440046,-0.424749514638022,1.46788458674679e-10,5.21048396167737e-05,0.0257684036015037,0.0707106781186548,0.33,0.58,26198254.497746,3.81704819336737e-08,52396508.9915429,1.90852409682753e-08,81227226.1450981,1.23111430422809e-08,FALSE,1.21156286952787e-05,0.116308715367667,0.9156175,0.16640740166317,0.431425,0.5235,0.045075,"H1 attenuated"
"Lichtenstein, P., Pedersen, N. L., Plomin, R., de Faire, U., & McClearn, G. E. (1989). Type A behavior pattern, related personality traits and self-reported coronary heart disease. Personality and Individual Differences, 10, 419-426.",0.15,0.151140435936467,0.0300828418798093,1108,NA,"5.3450591725198e-07","Chi-squared, using a median split for personality, separately by sex",0.0360780470976886,0.0360937127024455,1235,0.0284901441149095,NA,"0.205521900206977",NA,0.041432664496191,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,FALSE,FALSE,-0.115046723234021,-0.113921952902311,-0.761190891909179,0.205521900206977,5.34505917029935e-07,0.0284901441149095,0.0300828418798093,0.07,0.3,0.0794881550747491,12.5804907543724,0.14263985700474,7.01066322554413,0.0330096907958551,30.2941341130516,FALSE,0.470514831653002,0.0494818715750121,0.8728325,0.0380571910541233,0.425475,0.499575,0.07495,"H1 attenuated"
"Trull, T. J., & Sher, K. J. (1994). Relationship between the five-factor model of personality and Axis I disorders in a nonclinical sample. Journal of Abnormal Psychology, 103, 350-360.",0.25,0.255412811882995,0.0463738895760168,468,NA,"4.22598964221355e-08","ANOVA (oneway), after standardizing personality scores within sex",0.0638879263606597,0.063975062941032,1505,0.0258026929095554,NA,"0.0132070207386067",NA,0.0530689796000773,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,-0.191437748941963,-0.18611207363934,-0.749522890142492,0.0132070207386065,4.22598962000909e-08,0.0258026929095554,0.0463738895760168,0.13,0.52,0.695532817380472,1.43774668140925,1.38185856993072,0.723663059129223,0.0168346670548442,59.4012341760125,FALSE,0.115176280472786,0.0762782604649584,0.8523175,0.0663989495469495,0.3295,0.58245,0.08805,"H1 attenuated"
"Trull, T. J., & Sher, K. J. (1994). Relationship between the five-factor model of personality and Axis I disorders in a nonclinical sample. Journal of Abnormal Psychology, 103, 350-360.",0.18,0.181982688600706,0.0463738895760168,468,NA,"9.01762407483276e-05","ANOVA (oneway), after standardizing personality scores within sex",0.0215073946034846,0.0215107117351705,1505,0.0258026929095554,NA,"0.404568083514753",NA,0.0530689796000773,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,FALSE,FALSE,-0.160471976865535,-0.158492605396515,-0.881798033095511,0.404568083514753,9.01762407481056e-05,0.0258026929095554,0.0463738895760168,0.04,0.37,0.0457112935347251,21.8764318983959,0.0729221437293488,13.7132556567661,0.00738583616415984,135.394284109977,TRUE,0.689377122399855,0.0762782604649584,0.8545525,0.0236939266726672,0.377925,0.53555,0.086525,"H1 attenuated"
"Trull, T. J., & Sher, K. J. (1994). Relationship between the five-factor model of personality and Axis I disorders in a nonclinical sample. Journal of Abnormal Psychology, 103, 350-360.",0.34,0.354092528962243,0.0463738895760168,468,NA,"3.96605375320964e-14","ANOVA (oneway), after standardizing personality scores within sex",0.306746682095708,0.316950204020355,1505,0.0258026929095554,NA,"3.92302815609495e-34",NA,0.0530689796000773,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,-0.037142324941888,-0.0332533179042918,-0.104894404439266,-2.22044604925031e-16,3.94384929271714e-14,0.0258026929095554,0.0463738895760168,0.64,0.72,5.22726341426795e+30,1.91304688658022e-31,1.0454526828535e+31,9.56523443290189e-32,6.95432141480332e+31,1.43795482025227e-32,FALSE,NA,0.0762782604649584,0.9763875,0.316201873796033,0.606,0.3837,0.0103,"H1 original effect"
"Trull, T. J., & Sher, K. J. (1994). Relationship between the five-factor model of personality and Axis I disorders in a nonclinical sample. Journal of Abnormal Psychology, 103, 350-360.",0.42,0.447692023527421,0.0463738895760168,468,NA,"2.0042020125858e-21","ANOVA (oneway), after standardizing personality scores within sex",0.12569097116984,0.12635921481715,1505,0.0258026929095554,NA,"1.00924446171511e-06",NA,0.0530689796000773,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,-0.321332808710271,-0.29430902883016,-0.717754152013811,1.00924446149307e-06,-2.22042600723019e-16,0.0258026929095554,0.0463738895760168,0.25,0.93,5007.11834806271,0.000199715670868237,10014.2316009862,9.98578862407695e-05,0.00111905188233052,893.613616839119,FALSE,0.00100461176631475,0.0762782604649584,0.797005,0.129763448190179,0.136825,0.75695,0.106225,"H1 attenuated"
"Trull, T. J., & Sher, K. J. (1994). Relationship between the five-factor model of personality and Axis I disorders in a nonclinical sample. Journal of Abnormal Psychology, 103, 350-360.",0.46,0.497311287572031,0.0463738895760168,468,NA,"6.97149790705017e-26","ANOVA (oneway), after standardizing personality scores within sex",0.307966227960113,0.318296977064394,1505,0.0258026929095554,NA,"2.09847944447644e-34",NA,0.0530689796000773,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,-0.179014310507637,-0.152033772039887,-0.359964302000099,-2.22044604925031e-16,-2.22044604855316e-16,0.0258026929095554,0.0463738895760168,0.65,1.04,9.72999384037835e+30,1.02774987980991e-31,1.94599876807551e+31,5.13874939904997e-32,Inf,0,FALSE,NA,0.0762782604649584,0.9743675,0.319922359655896,0.40705,0.581175,0.011775,"H1 attenuated"
"Knobe, J. (2003). Intentional action and side effects in ordinary language. Analysis, 63, 190-193. doi: 10.1111/1467-8284.00419",0.59,0.67,0.115470053837925,78,NA,NA,"Welch Two Sample t-test",0.66,0.79,7982,0.0111950430367669,NA,"< 1E-10","Welch Two Sample t-test",0.11601147495799,"Klein et al. (2018)
 Many Labs 2","ML2",1.45,NA,1.75,NA,TRUE,TRUE,0.12,0.0700000000000001,0.17910447761194,0.001,NA,0.0111950430367669,0.115470053837925,1.76,1.46,43909875668252336,2.27739200984124e-17,Inf,0,Inf,0,FALSE,0.0316280494375717,0.189931336859593,0.9999925,0.789147176625842,0.942275,0.0577,2.5e-05,"H1 original effect"
"Hauser, M., Cushman, F., Young, L., Kang-Xing Jin, R., & Mikhail, J. (2007). A dissociation between moral judgments and justifications. Mind & Language, 22, 1-21. doi: 10.1111/j.1468-0017.2006.00297.x",0.78,1.05,0.0194514247961059,2646,NA,NA,"Chi square",0.56,0.63,6842,0.0120921547969208,NA,"< 1E-10","Two Sided Fisher's Exact Test",0.0229036707588818,"Klein et al. (2018)
 Many Labs 2","ML2",2.5,NA,1.35,NA,TRUE,TRUE,-0.42,-0.22,-0.4,0.001,0.001,0.0120921547969208,0.0194514247961059,1.35,2.49,146324665873682912,6.83411777521683e-18,Inf,0,Inf,0,FALSE,0.0316280494375717,0.0319947466252486,0.99967,0.631124718908987,0.053275,0.9467,2.5e-05,"H1 attenuated"
"Ross, L., Greene, D., & House, P. (1977). The <U+0093>false consensus effect<U+0094>: An egocentric bias in social perception and attribution processes. Journal of Experimental Social Psychology, 13, 279-301. doi: 10.1016/0022-1031(77)90049-X",0.44,0.48,0.113960576459638,80,NA,NA,"Welch Two Sample t-test",0.51,0.56,7205,0.0117834765394486,NA,"< 1E-10","Welch Two Sample t-test",0.114568160089829,"Klein et al. (2018)
 Many Labs 2","ML2",0.99,NA,1.18,NA,TRUE,TRUE,0.0800000000000001,0.07,0.166666666666667,0.001,NA,0.0117834765394486,0.113960576459638,1.19,0.98,Inf,0,Inf,0,Inf,0,FALSE,0.0316280494375717,0.187448467519116,0.998985,0.559323907435353,0.829825,0.169975,2e-04,"H1 original effect"
"Gray, K., & Wegner, D. M. (2009). Moral typecasting: divergent perceptions of moral agents and moral patients. Journal of Personality and Social Psychology, 96, 505-520. doi: 10.1037/a0013748",0.37,0.39,0.123091490979333,69,NA,NA,"Welch Two Sample t-test",0.43,0.46,8002,0.0111810387242585,NA,"< 1E-10","Welch Two Sample t-test",0.123598263654748,"Klein et al. (2018)
 Many Labs 2","ML2",0.8,NA,0.95,NA,TRUE,TRUE,0.07,0.06,0.179487179487179,0.001,0.05,0.0111810387242585,0.123091490979333,0.95,0.8,46654683316574440,2.14340754006306e-17,Inf,0,Inf,0,FALSE,0.0316280494375717,0.20246748538422,0.9948125,0.459480995638452,0.75175,0.2468,0.00145,"H1 original effect"
"Ross, L., Greene, D., & House, P. (1977). The <U+0093>false consensus effect<U+0094>: An egocentric bias in social perception and attribution processes. Journal of Experimental Social Psychology, 13, 279-301. doi: 10.1016/0022-1031(77)90049-X",0.37,0.39,0.113960576459638,80,NA,NA,"Welch Two Sample t-test",0.43,0.46,7827,0.0113053907911534,NA,"< 1E-10","Welch Two Sample t-test",0.114519975759488,"Klein et al. (2018)
 Many Labs 2","ML2",0.8,NA,0.95,NA,TRUE,TRUE,0.07,0.06,0.179487179487179,0.001,NA,0.0113053907911534,0.113960576459638,0.95,0.8,-46141157200427568,-2.16726250634809e-17,Inf,0,Inf,0,FALSE,0.0316280494375717,0.187448467519116,0.9947925,0.459503277401727,0.7579,0.2407,0.0014,"H1 original effect"
"Hsee, C. K. (1998). Less is better: When low-value options are valued more highly than highvalue options. Journal of Behavioral Decision Making, 11, 107-121.",0.33,0.34,0.111803398874989,83,NA,NA,"Welch Two Sample t-test",0.36,0.38,7646,0.0114384734957336,NA,"< 1E-10","Welch Two Sample t-test",0.112387004034775,"Klein et al. (2018)
 Many Labs 2","ML2",0.69,NA,0.78,NA,TRUE,TRUE,0.04,0.03,0.117647058823529,0.001,NA,0.0114384734957336,0.111803398874989,0.77,0.7,3.09393593065549e+228,3.23212898525709e-229,6.18787186130767e+228,1.61606449262941e-229,Inf,0,FALSE,0.0316280494375717,0.183900226145029,0.986245,0.379604683911992,0.67345,0.32135,0.0052,"H1 original effect"
"Tversky, A., & Kahneman, D. (1981). The framing of decisions and the psychology of choice. Science, 211, 453-458.",0.48,0.52,0.0749531688995861,181,NA,NA,"Chi square",0.2,0.2,7228,0.0117647058823529,NA,"< 1E-10","Two Sided Fisher's Exact Test",0.0758708496893778,"Klein et al. (2018)
 Many Labs 2","ML2",1.08,NA,0.4,NA,TRUE,TRUE,-0.32,-0.28,-0.615384615384615,0.001,NA,0.0117647058823529,0.0749531688995861,0.41,1.09,1.60270140849047e+62,6.23946540947926e-63,3.2054028169851e+62,3.11973270473559e-63,Inf,0,FALSE,0.0316280494375717,0.123286991715991,0.870685,0.200679423004672,0.155725,0.784875,0.0594,"H1 attenuated"
"Graham, J., Haidt, J., & Nosek, B. A. (2009). Liberals and conservatives rely on different sets of moral foundations. Journal of Personality and Social Psychology, 96, 1029<U+0096>1046.",0.25,0.26,0.0287956141860453,1209,NA,NA,"Fisher r-to-Z test (1 cor)",0.14,0.14,6966,0.0119840000567562,NA,"< 1E-10","Fisher r-to-Z test (1 cor)",0.0311898004756669,"Klein et al. (2018)
 Many Labs 2","ML2",0.52,NA,0.29,NA,TRUE,TRUE,-0.12,-0.11,-0.461538461538462,0.001,0.01,0.0119840000567562,0.0287956141860453,0.28,0.52,1.26375149019086e+28,7.91294813705005e-29,2.52750298038407e+28,3.95647406852135e-29,Inf,0,FALSE,0.0316280494375717,0.0473645704342119,0.90781,0.140264593360973,0.4296,0.52005,0.05035,"H1 attenuated"
"Hauser, M., Cushman, F., Young, L., Kang-Xing Jin, R., & Mikhail, J. (2007). A dissociation between moral judgments and justifications. Mind & Language, 22, 1-21.",0.17,0.17,0.0195777582048634,2612,NA,NA,"Two Sample t-test",0.12,0.12,7923,0.0112366643743874,NA,"< 1E-10","Two Sample t-test",0.0225732417386321,"Klein et al. (2018)
 Many Labs 2","ML2",0.34,NA,0.25,NA,TRUE,TRUE,-0.05,-0.05,-0.294117647058824,0.001,1e-05,0.0112366643743874,0.0195777582048634,0.24,0.35,1.23226387877471e+23,8.11514495575686e-24,2.4645277575443e+23,4.05757247788687e-24,Inf,0,FALSE,0.0316280494375717,0.0322025465908485,0.90689,0.12001725635088,0.4905,0.458525,0.050975,"H1 original effect"
"Risen, J. L., & Gilovich, T. (2008). Why people are reluctant to tempt fate. Journal of Personality and Social Psychology, 95, 293.",0.19,0.19,0.0924500327042049,120,NA,NA,"Two Sample t-test",0.09,0.09,4599,0.0147506103191282,NA,"< 1E-10","Two Sample t-test",0.0936193839532995,"Klein et al. (2018)
 Many Labs 2","ML2",0.39,NA,0.18,NA,TRUE,TRUE,-0.1,-0.1,-0.526315789473684,0.001,NA,0.0147506103191282,0.0924500327042049,0.18,0.39,2408408.18424897,4.15212008720123e-07,4816816.36613743,2.076060044618e-07,11907835.6366947,8.3978317345802e-08,TRUE,0.0316280494375717,0.152066771605294,0.8843875,0.0903160251262763,0.429275,0.5047,0.066025,"H1 attenuated"
"Bauer, M. A., Wilkie, J. E., Kim, J. K., & Bodenhausen, G. V. (2012). Cuing consumerism situational materialism undermines personal and social well-being. Psychological Science, 23, 517-523.",0.4,0.42,0.115470053837925,78,NA,NA,"Two Sample t-test",0.06,0.06,6608,0.0123044891889652,NA,"< 1E-10","Two Sample t-test",0.116123786484659,"Klein et al. (2018)
 Many Labs 2","ML2",0.87,NA,0.12,NA,TRUE,TRUE,-0.36,-0.34,-0.857142857142857,0.001,0.05,0.0123044891889652,0.115470053837925,0.12,0.87,2290.18114636154,0.00043664668255117,4580.35986454202,0.000218323457015094,148.258146132713,0.0067449919352482,TRUE,0.0316280494375717,0.189931336859593,0.7259125,0.0607069470789945,0.1721,0.67575,0.15215,"H1 attenuated"
"Critcher, C. R., & Gilovich, T. (2008). Incidental environmental anchors. Journal of Behavioral Decision Making, 21, 241-251",0.15,0.15,0.0712470499879096,200,NA,NA,"Two Sample t-test",0.02,0.02,6826,0.0121063246038001,NA,"9.2100000000000001E-2","Two Sample t-test",0.072268286456732,"Klein et al. (2018)
 Many Labs 2","ML2",0.3,NA,0.04,NA,FALSE,FALSE,-0.13,-0.13,-0.866666666666667,0.0920999999999998,NA,0.0121063246038001,0.0712470499879096,0.04,0.3,0.0593787341491928,16.8410461140421,0.112906766706866,8.85686508583002,0.130034318630533,7.69027754004926,TRUE,0.308342597477651,0.117190968582206,0.86284,0.0203794432515318,0.408725,0.510775,0.0805,"H1 attenuated"
"Giessner, S. R., & Schubert, T. W. (2007). High in the hierarchy: How vertical location and judgments of leaders<U+0092> power are interrelated. Organizational Behavior and Human Decision Processes, 104, 30-44.",0.27,0.27,0.128036879932896,64,NA,NA,"Two Sample t-test",0.01,0.01,7890,0.0112601475021423,NA,"0.16227","Two Sample t-test",0.128531060622407,"Klein et al. (2018)
 Many Labs 2","ML2",0.55,NA,0.03,NA,FALSE,FALSE,-0.26,-0.26,-0.962962962962963,0.16227,NA,0.0112601475021423,0.128036879932896,0.02,0.56,0.0209294866840129,47.7794804572945,0.0340203163935761,29.394200466308,0.0164721109436422,60.7086731883611,TRUE,0.414603993214956,0.210601926341174,0.79591,0.0104921859865932,0.3024,0.574775,0.122825,"H1 attenuated"
"Tversky, A., & Gati, I. (1978). Studies of similarity. Cognition and categorization, 1, 79-98.",0.23,0.24,0.0813788458771159,154,NA,NA,"One Sample t-test",0,0,3549,0.0167930907286626,NA,"0.55035999999999996","One Sample t-test",0.083093468169962,"Klein et al. (2018)
 Many Labs 2","ML2",0.48,NA,0.01,NA,FALSE,FALSE,-0.24,-0.23,-1,0.55036,NA,0.0167930907286626,0.0813788458771159,0,0.47,0.021036638603745,47.5361115830537,0.021036638603745,47.5361115830537,0.00409257262047377,244.345083822663,TRUE,0.835843700781118,0.133856289798099,0.8041325,0.00129732667921727,0.296875,0.582875,0.12025,"H1 attenuated"
"Zhong, C. B., & Liljenquist, K. (2006). Washing away your sins: Threatened morality and physical cleansing. Science, 313, 1451<U+0096>1452.",0.23,0.24,0.204124145231932,27,NA,NA,"Two Sample t-test",0,0,7001,0.0119539939287593,NA,"0.91047999999999996","Two Sample t-test",0.204473872750323,"Klein et al. (2018)
 Many Labs 2","ML2",0.48,NA,0,NA,FALSE,FALSE,-0.24,-0.23,-1,0.91048,0.005,0.0119539939287593,0.204124145231932,0,0.47,0.0149783643761487,66.762963891597,0.0149783643761487,66.762963891597,0.0332943282187294,30.0351457290392,TRUE,1.26694331105486,0.335754340633112,0.80428,0.000408918603635739,0.345975,0.538425,0.1156,"H1 attenuated"
"Kay, A. C., Laurin, K., Fitzsimons, G. M., & Landau, M. J. (2014). A functional basis for structure-seeking: Exposure to structure promotes willingness to engage in motivated action. Journal of Experimental Psychology: General, 143, 486-491.",0.24,0.24,0.125,67,NA,NA,"Welch Two Sample t-test",-0.01,-0.01,6506,0.0124006121093209,NA,"0.34677999999999998","Welch Two Sample t-test",0.125613594728779,"Klein et al. (2018)
 Many Labs 2","ML2",0.49,NA,-0.02,NA,FALSE,FALSE,-0.25,-0.25,-1.04166666666667,0.34678,NA,0.0124006121093209,0.125,-0.02,0.49,0.0215071292963753,46.496209987845,0.00903401344665766,110.692773029906,0.0187554108471999,53.3179469192643,TRUE,0.629672742625692,0.205606703368934,0.7984875,-0.00936635309777563,0.320525,0.5592,0.120275,"H1 attenuated"
